path,relpath,size_bytes,sha256,suffix,category,syntax_ok,route_tokens
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_PROMISE12_BASELINE_RANKING_METRICS.csv,outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_PROMISE12_BASELINE_RANKING_METRICS.csv,2759,0866897c891efdd9890bdf5907106ec7e69c53c56b639fa3a5a36f9a2121556d,.csv,protocol_or_result_sidecar,,Q1X_CM7A_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_PROMISE12_EXTERNAL_RANKING_BASELINE_AUDIT_LOCK.json,outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_PROMISE12_EXTERNAL_RANKING_BASELINE_AUDIT_LOCK.json,3973,47fc4257368542f34e3cc348229cd250c8ec2349cba1819731aff60af2190cd7,.json,protocol_or_result_sidecar,,Q1X_CM7A_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_SOURCE_UNCERTAINTY_META.json,outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_SOURCE_UNCERTAINTY_META.json,573,08f80f9e383feeb5cd1edd95a17b9d8221a14dc593502d68e0782d51dbcb6dfc,.json,protocol_or_result_sidecar,,Q1X_CM7A_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_TARGET_BASELINE_SCORE_CONSTRUCTION_LOCK.json,outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_TARGET_BASELINE_SCORE_CONSTRUCTION_LOCK.json,1377,3aa3cd8dbd5e45ef024d15cfe56e61306f98fe2500f90503d1d352a1b83d9aa7,.json,protocol_or_result_sidecar,,Q1X_CM7A_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_TARGET_BASELINE_SCORES_LOCKED_BEFORE_OUTCOME_LOAD.csv,outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_TARGET_BASELINE_SCORES_LOCKED_BEFORE_OUTCOME_LOAD.csv,598957,43103a280553f0db1d760d9cee9e2b5451dad66faea889a72baaa5050b761944,.csv,protocol_or_result_sidecar,,Q1X_CM7A_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_TARGET_BASELINE_SCORES_WITH_LOCKED_OUTCOMES.csv,outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_TARGET_BASELINE_SCORES_WITH_LOCKED_OUTCOMES.csv,763250,43c693ba96de2514edba78122cd42800d87e59c18d43a1249a9448b1efae4caf,.csv,protocol_or_result_sidecar,,Q1X_CM7A_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_TARGET_SOURCE_UNCERTAINTY_SCORES.csv,outputs\Q1X_CM7A_promise12_external_ranking_baseline_audit_fix2_v1\CM7A_TARGET_SOURCE_UNCERTAINTY_SCORES.csv,243073,8a677fc9554f2fe5069cb30f0efef44b086971965bac889225e4832dcf0f4f9a,.csv,protocol_or_result_sidecar,,Q1X_CM7A_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_FULL_TARGET_MATCHED_RANDOMIZATION_REPLICATES.csv,outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_FULL_TARGET_MATCHED_RANDOMIZATION_REPLICATES.csv,855182,33b1dccc1ba03f090d15896d48ada762e84fac5b5e24214653eacdee83d5ee1b,.csv,protocol_or_result_sidecar,,Q1X_CM7B_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_FULL_TARGET_MATCHED_RANDOMIZATION_SUMMARY.csv,outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_FULL_TARGET_MATCHED_RANDOMIZATION_SUMMARY.csv,711,526e0a3442fd0eebdbf94f6a0dff75992d9dcf5f0721565fd5875de6d2463e83,.csv,protocol_or_result_sidecar,,Q1X_CM7B_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_PAIRED_PATIENT_BOOTSTRAP_REPLICATES.csv,outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_PAIRED_PATIENT_BOOTSTRAP_REPLICATES.csv,363101,92b35221e3373a4a9b8664075e7034e4856e6fbd66182b3ad6187f81d7b7f511,.csv,protocol_or_result_sidecar,,Q1X_CM7B_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_PAIRED_PATIENT_BOOTSTRAP_SUMMARY.csv,outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_PAIRED_PATIENT_BOOTSTRAP_SUMMARY.csv,447,c9c503cc0dd1da9b39c7cdf59a21692c4d7804f0dd2cc6eb6af35d5065dc9010,.csv,protocol_or_result_sidecar,,Q1X_CM7B_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_POINT_UTILITY_SUMMARY.json,outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_POINT_UTILITY_SUMMARY.json,1101,bda4577e0cc65d156b8645a01bdf41aab54d4a96f6ac4a45ad57e99ebfa33f21,.json,protocol_or_result_sidecar,,Q1X_CM7B_
F:\MEDSEG_SAFETTA\outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_PROMISE12_MATCHED_COVERAGE_UTILITY_AUDIT_LOCK.json,outputs\Q1X_CM7B_promise12_matched_coverage_utility_audit_fix1_v1\CM7B_PROMISE12_MATCHED_COVERAGE_UTILITY_AUDIT_LOCK.json,3937,03909ace59dbd017f7dd95980b501087a3aba273b027488638366c6038c85e28,.json,protocol_or_result_sidecar,,Q1X_CM7B_
F:\MEDSEG_SAFETTA\outputs\S00_A0_polyp_archive_inventory_v1\archive_manifest.csv,outputs\S00_A0_polyp_archive_inventory_v1\archive_manifest.csv,3932290,a32d025b035fb8a9d98a80c9df2b8c9c6524588de43b7feffbc0221fb5a07928,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S00_A0_polyp_archive_inventory_v1\audit.json,outputs\S00_A0_polyp_archive_inventory_v1\audit.json,1920,b9241f5316abcb68d8968e759540c20a2b518502bf30c71c2819281c78c8e9d9,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S00_A0_polyp_archive_inventory_v1\dataset_guess_summary.csv,outputs\S00_A0_polyp_archive_inventory_v1\dataset_guess_summary.csv,259,fbbe93ab698728c3cc91bd4997f341753a8094bf0dd9b1cf12aac568a78a4660,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S00_A0_polyp_archive_inventory_v1\summary.txt,outputs\S00_A0_polyp_archive_inventory_v1\summary.txt,1332,6441321ca6d099685a4584e330c6ece034ad71647b559b9d32df428a9d370237,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S00_A1_exact_dataset_extract_and_integrity_v1\audit.json,outputs\S00_A1_exact_dataset_extract_and_integrity_v1\audit.json,884,6d9205ca4facc36e7545374eaf5786fe7fccd60f416a69f61bf3b4bf2875acd3,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S00_A1_exact_dataset_extract_and_integrity_v1\dataset_summary.csv,outputs\S00_A1_exact_dataset_extract_and_integrity_v1\dataset_summary.csv,595,0c6659b35b56a63cedd929a0d5fb5fedcc8328a9dd10495a6e49e5e7e78cd3e9,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S00_A1_exact_dataset_extract_and_integrity_v1\selected_manifest.csv,outputs\S00_A1_exact_dataset_extract_and_integrity_v1\selected_manifest.csv,1290222,1004bd140612c14f381a2c83cafab31452883af9dfc03ba22ffaffa47b8b4e0e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S00_A1_exact_dataset_extract_and_integrity_v1\summary.txt,outputs\S00_A1_exact_dataset_extract_and_integrity_v1\summary.txt,1531,4027add8f2c9b7f41c11444f297f521e742dc2fe68de06956544be58b93a00dc,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_A_freeze_source_train_val_split_v1\audit.json,outputs\S01_A_freeze_source_train_val_split_v1\audit.json,1099,304234039fc80aec1fa689cc1a6c3a003274fbf1a91bf921f20d12ce6cad408a,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_A_freeze_source_train_val_split_v1\S01_locked_protocol_manifest_v1.csv,outputs\S01_A_freeze_source_train_val_split_v1\S01_locked_protocol_manifest_v1.csv,1414712,afb4bc1175af004819538cdbb22ee7a10f1be48035945c7e0d50fd2bbe2e3dc7,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_A_freeze_source_train_val_split_v1\summary.txt,outputs\S01_A_freeze_source_train_val_split_v1\summary.txt,920,cd31bf15af2dc1eb2d0989543edae259a08aec025c676ea03820c151e7778133,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_B_pranet_source_only_seed20260817_v1\audit.json,outputs\S01_B_pranet_source_only_seed20260817_v1\audit.json,1255,63c709cf8f5434430ef61bd6161c85d30800307688500c0bad130efd44d6f7cb,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_B_pranet_source_only_seed20260817_v1\summary.txt,outputs\S01_B_pranet_source_only_seed20260817_v1\summary.txt,1233,f117aeed986e4726aca3fd37d78f8fec691a33aaaa7b9baf0fb59eee7d820d76,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_B_pranet_source_only_seed20260818_v1\audit.json,outputs\S01_B_pranet_source_only_seed20260818_v1\audit.json,1284,16dd35ea02cb5855e8a5b4011643c9c1a0cdeab8a412ce3ea9c3533e869a2f89,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_B_pranet_source_only_seed20260818_v1\summary.txt,outputs\S01_B_pranet_source_only_seed20260818_v1\summary.txt,1262,02517012776d2e61c575e019b9a3fcea2f9c29a53b86653ed9c2bcfffbe567de,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_B_pranet_source_only_seed20260819_v1\audit.json,outputs\S01_B_pranet_source_only_seed20260819_v1\audit.json,1281,c5f476bf117f2f12c0b0971c131243b2364bc40a98a403ec0f5c2f10b274bc58,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_B_pranet_source_only_seed20260819_v1\summary.txt,outputs\S01_B_pranet_source_only_seed20260819_v1\summary.txt,1261,7fd8bd0bace50d3a835f3115efaf12f107bc26161c613403abb704c2e210a26a,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_C_source_only_frozen_seeds_evaluation_v1\across_seed_dataset_summary.csv,outputs\S01_C_source_only_frozen_seeds_evaluation_v1\across_seed_dataset_summary.csv,680,f53f6a493f477dd383b47e6b16b7ba0248a3159440848b1920756563eb06efbd,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_C_source_only_frozen_seeds_evaluation_v1\audit.json,outputs\S01_C_source_only_frozen_seeds_evaluation_v1\audit.json,1233,dff6d5e14df1b042fd9de2f6129bdce3c475dbe63301f79551d92a3343a27d25,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_C_source_only_frozen_seeds_evaluation_v1\NO_LABEL_PREDICTION_LOCK.json,outputs\S01_C_source_only_frozen_seeds_evaluation_v1\NO_LABEL_PREDICTION_LOCK.json,1683,64cdd6c69f7287b6caa3f348eb1c5516be9bd04bc4e1834c842a1782dac1ec60,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_C_source_only_frozen_seeds_evaluation_v1\per_seed_dataset_summary.csv,outputs\S01_C_source_only_frozen_seeds_evaluation_v1\per_seed_dataset_summary.csv,1842,26a0dce1833bdb4006cb12d6fb3ec4a57842e6a8e2537a31f2b65825fb0c04b1,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_C_source_only_frozen_seeds_evaluation_v1\per_seed_role_summary.csv,outputs\S01_C_source_only_frozen_seeds_evaluation_v1\per_seed_role_summary.csv,706,2faf81de9be6e70fb37a11f3d0bdb22429c2f59680a7d7bef650ef06f91c6c0a,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_C_source_only_frozen_seeds_evaluation_v1\summary.txt,outputs\S01_C_source_only_frozen_seeds_evaluation_v1\summary.txt,2465,a318200c8575e584e720740c9a0579dfe93070ff9f353f4ad3b743964862d2a1,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_D1_tta_feasibility_v1\method_seed_dataset_summary.csv,outputs\S01_D1_tta_feasibility_v1\method_seed_dataset_summary.csv,4773,c8961b62d50f102881d53144969b68c62ff007e5606efbaf34028c32afb134c7,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_D1_tta_feasibility_v1\NO_LABEL_TTA_LOCK.json,outputs\S01_D1_tta_feasibility_v1\NO_LABEL_TTA_LOCK.json,5121,cafb77c03bbc8d3a2a5bc19ce69231b55daf9c73234f8d12431c99c179b743ae,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_D1_tta_feasibility_v1\pooled_unseen_method_summary.csv,outputs\S01_D1_tta_feasibility_v1\pooled_unseen_method_summary.csv,351,06cd7d4215ad05d6253c72e3b6652d67f5114bebe42997a935ee45d1690ae0b1,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_D1_tta_feasibility_v1\summary.txt,outputs\S01_D1_tta_feasibility_v1\summary.txt,5777,41eb71aa21252294552f1d58e17cff7c79ff8181f2257605f36320773bac4bc5,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_D1_tta_feasibility_v1\tent_no_label_diagnostic_summary.csv,outputs\S01_D1_tta_feasibility_v1\tent_no_label_diagnostic_summary.csv,1499,238a84886e01fee4911eb2e23ec7eb7f1505a4d7811c0a7431f83b0f1c557f5e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S01_D1_tta_feasibility_v1\testfit_no_label_diagnostic_summary.csv,outputs\S01_D1_tta_feasibility_v1\testfit_no_label_diagnostic_summary.csv,1882,bc1a7b1076fb4c0f3e455e51a286e28bc069a309ab1ac4c3a9dcbb49c23f6bfe,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S02_B_unlabeled_harm_signal_feasibility_v1\lodo_domain_summary.csv,outputs\S02_B_unlabeled_harm_signal_feasibility_v1\lodo_domain_summary.csv,279,e7697f64a5dd07f3439a0be9a2ec1427e40a060298658158236f2f1c6aeb796e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S02_B_unlabeled_harm_signal_feasibility_v1\NO_LABEL_FEATURE_LOCK.json,outputs\S02_B_unlabeled_harm_signal_feasibility_v1\NO_LABEL_FEATURE_LOCK.json,1439,dba040a0b35b6f227cb5ebb03be7cad996bab088f693402d2abbfe53032b08c9,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S02_B_unlabeled_harm_signal_feasibility_v1\NO_LABEL_FEATURES_LOCKED.csv,outputs\S02_B_unlabeled_harm_signal_feasibility_v1\NO_LABEL_FEATURES_LOCKED.csv,1340035,70d55e55243fb3aa1ed7c114f2ab614f034d725b1365421f1d7c629a0bfa0158,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S02_B_unlabeled_harm_signal_feasibility_v1\summary.txt,outputs\S02_B_unlabeled_harm_signal_feasibility_v1\summary.txt,1137,e769437d37ecb6b75f64d702a8c273561f541acb7b3689d44cd94f0dce08ed31,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S03_B_source_side_safettta_gate_v1\audit.json,outputs\S03_B_source_side_safettta_gate_v1\audit.json,1985,fb3b6e425715f7c90ed0a26c312d7a4c93100fc8b66d1677542d818d8da02f94,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S03_B_source_side_safettta_gate_v1\SafeTTA_v1_SOURCE_LOCKED_GATE.json,outputs\S03_B_source_side_safettta_gate_v1\SafeTTA_v1_SOURCE_LOCKED_GATE.json,4669,a71696fd3730dae19bda7a66405a5314022c1eb11acca6604ddcb7ccd1b82e2f,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S03_B_source_side_safettta_gate_v1\summary.txt,outputs\S03_B_source_side_safettta_gate_v1\summary.txt,1154,2f753288aaea46c53522a9bcb1c43a76c5757331f3a8b99e7c9bcea573d46148,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S03_C_locked_safettta_target_application_v1\summary.txt,outputs\S03_C_locked_safettta_target_application_v1\summary.txt,1862,e464247c7f846a34c2cdf0e1a1820404776e1e68f8c718f11fda097e6fcb7e32,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S03_C_locked_safettta_target_application_v1\TARGET_NO_LABEL_GATE_DECISION_LOCK.json,outputs\S03_C_locked_safettta_target_application_v1\TARGET_NO_LABEL_GATE_DECISION_LOCK.json,1492,8267e28ba0c0367f906e2c50831ef664298947414a06e256741b23212f4b8994,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S03_C_locked_safettta_target_application_v1\TARGET_NO_LABEL_GATE_DECISIONS_LOCKED.csv,outputs\S03_C_locked_safettta_target_application_v1\TARGET_NO_LABEL_GATE_DECISIONS_LOCKED.csv,288625,5427f5c87eb49089e8378602646fc9a5b8c2dbf895afcf6b4abdbdea4f70f477,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S03_C_locked_safettta_target_application_v1\target_summary.csv,outputs\S03_C_locked_safettta_target_application_v1\target_summary.csv,2116,31429a2b4d4ce0e0b0a17071518bd0e1168ae3e4059713248390d8c5a866a400,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S04_B_image_clustered_statistical_validation_v1\bootstrap_95ci_summary.csv,outputs\S04_B_image_clustered_statistical_validation_v1\bootstrap_95ci_summary.csv,2155,60b3cff23dd66bd6080c3ae144f2c1a249b43f255d6efe42138325db89aa53db,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S04_B_image_clustered_statistical_validation_v1\summary.txt,outputs\S04_B_image_clustered_statistical_validation_v1\summary.txt,1704,fe8986b7a52211e1aff1e134760162a75a99d1938a0bab2f37a75a2121cc01c4,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_B_deeplabv3_r50_source_only_seed20260817_v1\audit.json,outputs\S05_B_deeplabv3_r50_source_only_seed20260817_v1\audit.json,1864,007894cc6f87a660a6c7b0559077af780e6ad29790ad2f85fc9e3233174ac085,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_B_deeplabv3_r50_source_only_seed20260817_v1\summary.txt,outputs\S05_B_deeplabv3_r50_source_only_seed20260817_v1\summary.txt,1736,28435c1d0d4d2a607cbe639a634b1ff92737e6be11fd7ecc457e115499ca9195,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_B_deeplabv3_r50_source_only_seed20260818_v1\audit.json,outputs\S05_B_deeplabv3_r50_source_only_seed20260818_v1\audit.json,1864,9f9cb4c684a48dacf4947a80101e58c6d5d28e1f8fab358577b5e94496ce8e3c,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_B_deeplabv3_r50_source_only_seed20260818_v1\summary.txt,outputs\S05_B_deeplabv3_r50_source_only_seed20260818_v1\summary.txt,1736,a1145d688d84906a47dd0898d2ae73d35a905d0898bd321cbc5a9dd84456aaf9,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_B_deeplabv3_r50_source_only_seed20260819_v1\audit.json,outputs\S05_B_deeplabv3_r50_source_only_seed20260819_v1\audit.json,1864,45a68c66683c798c486bce61ea07c498b359cca9470ca2335ebed6bdf3563724,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_B_deeplabv3_r50_source_only_seed20260819_v1\summary.txt,outputs\S05_B_deeplabv3_r50_source_only_seed20260819_v1\summary.txt,1736,67b5e9f6c009798c173fc7eb69e1a61850f672244168fc9480078469d7a10333,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_C_deeplab_source_side_safettta_gate_v1\audit.json,outputs\S05_C_deeplab_source_side_safettta_gate_v1\audit.json,18118,046c2375518a038ab0d9de575414649fada67c833a741c7c461e1226167416b5,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_C_deeplab_source_side_safettta_gate_v1\SafeTTA_v1_DEEPLAB_SOURCE_LOCKED_GATE.json,outputs\S05_C_deeplab_source_side_safettta_gate_v1\SafeTTA_v1_DEEPLAB_SOURCE_LOCKED_GATE.json,20806,cfa1d67d43d291bff32c243ebfc6b98aedc873c18fcafd901961a4b779b11b31,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_C_deeplab_source_side_safettta_gate_v1\summary.txt,outputs\S05_C_deeplab_source_side_safettta_gate_v1\summary.txt,1744,d88bbbd0ba9bc81a82173af7bd031a8f40af3c26b8985e77391ba5c4a4a933bd,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\no_label_locked\DEEPLAB_TARGET_NO_LABEL_GLOBAL_LOCK.json,outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\no_label_locked\DEEPLAB_TARGET_NO_LABEL_GLOBAL_LOCK.json,2322,4a04f1e7d82ca9dd2b90afde52cae9bbf984b9d5affff5779145b8c55445a9c3,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\no_label_locked\seed20260817_NO_LABEL_LOCK.json,outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\no_label_locked\seed20260817_NO_LABEL_LOCK.json,970,26472facb16f5b6dce8d71aa185790086c3e187f3dc04d69d2afe9b93177c6e7,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\no_label_locked\seed20260818_NO_LABEL_LOCK.json,outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\no_label_locked\seed20260818_NO_LABEL_LOCK.json,970,95654aacee73a8da15268a286f4c989ab76dacfd62eb245b96e45075fae1ce56,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\no_label_locked\seed20260819_NO_LABEL_LOCK.json,outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\no_label_locked\seed20260819_NO_LABEL_LOCK.json,970,a9d66d9860f8bd4e2a8263bd9643a35e6da8ea2f3fc4fea8cf8cee10292229ce,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\summary.txt,outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\summary.txt,1905,fce05b87faf0cda79d675216d9af1af85d610885803e08d2b59a59ec118f83ea,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\target_summary.csv,outputs\S05_D_deeplab_locked_safettta_target_replication_v1_fix2\target_summary.csv,2132,75b545a1d9e91b3f2e66c59f125778a76cddaf8780644ac694c96ce46ea99c3f,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_E_second_backbone_image_clustered_statistics_v1\bootstrap_95ci_summary.csv,outputs\S05_E_second_backbone_image_clustered_statistics_v1\bootstrap_95ci_summary.csv,2157,754df291503f7f0252ff156b85bcca4cf9b47587a7a271185e5c24d3e0c33988,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S05_E_second_backbone_image_clustered_statistics_v1\summary.txt,outputs\S05_E_second_backbone_image_clustered_statistics_v1\summary.txt,1762,7e757b04f85681a209c5cf3f599fd8666b9a740d436f9de61f3a6a6cb86747b8,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S06_B0_polypgen_zip_structure_probe_v1\summary.txt,outputs\S06_B0_polypgen_zip_structure_probe_v1\summary.txt,69137,f4d5bc2f525117ff1991b02a95b1546b058fc83230e34897db2ded8573a3e800,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S06_B1_polypgen_pairing_name_probe_v1\summary.txt,outputs\S06_B1_polypgen_pairing_name_probe_v1\summary.txt,18328,1e0331cd84a1b29a999b3848e50822d208e6c3c27cde8579e857baccd4ddbc04,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S06_B_polypgen_integrity_overlap_audit_v1\audit.json,outputs\S06_B_polypgen_integrity_overlap_audit_v1\audit.json,1282,b17456d1a0813867d0f352de8549543c642cb8a678a972d9e7770411065bf187,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S06_B_polypgen_integrity_overlap_audit_v1\S06_polypgen_external_eligibility_manifest.csv,outputs\S06_B_polypgen_integrity_overlap_audit_v1\S06_polypgen_external_eligibility_manifest.csv,261,8698f71f843509b419e121f53e1aad7df767f9445da97343056527afeb17aa0e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S06_B_polypgen_integrity_overlap_audit_v1\summary.txt,outputs\S06_B_polypgen_integrity_overlap_audit_v1\summary.txt,1191,d3f71f1f5e5c4c830a30a793e9bfcba4d371b783f497c9c781faff458c0ab8a6,.txt,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S06_B_polypgen_integrity_overlap_audit_v1_fix1\audit.json,outputs\S06_B_polypgen_integrity_overlap_audit_v1_fix1\audit.json,1326,2855d6f7772eda36e0f2d2819b4ff477223f258d2b5434e0ea16bd41e79de289,.json,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S06_B_polypgen_integrity_overlap_audit_v1_fix1\S06_polypgen_external_eligibility_manifest.csv,outputs\S06_B_polypgen_integrity_overlap_audit_v1_fix1\S06_polypgen_external_eligibility_manifest.csv,261,8698f71f843509b419e121f53e1aad7df767f9445da97343056527afeb17aa0e,.csv,protocol_or_result_sidecar,,
F:\MEDSEG_SAFETTA\outputs\S06_B_polypgen_integrity_overlap_audit_v1_fix1\summary.txt,outputs\S06_B_polypgen_integrity_overlap_audit_v1_fix1\summary.txt,1223,7d227c9699ce9188bae1a091c7c73c18c367ef93ceb93ad1d66383024dac4d7e,.txt,protocol_or_result_sidecar,,
